id,id,title,views,prize_id,office_id,juchae,jukwan,apply_period,prize_1st,apply_url,image_url,field,prize,office,target,act_id,all
581,581,제3회 운암 김성숙 UCC 공모전,374,4,9,사단법인 운암김성숙선생기념사업회,사단법인 운암김성숙선생기념사업회,2022.07.01~2022.10.05,200만원,http://www.kimsungsuk.or.kr,https://www.thinkcontest.com/ufiles/contest/f7152b001a85b95a54f648492d2a01a2e484dff6.jpg,UCC/영상,~100,학회/비영리단체,대학생/대학원생/일반인/고등학생/제한없음,581.0,UCC/영상 학회/비영리단체 ~100대학생/대학원생/일반인/고등학생/제한없음
582,582,부산예술대학교 주니어 콘테스트,119,4,7,부산예술대학교,부산예술대학교 실용음악학부,2022.08.29~2022.09.28,상금(문화상품권)+입학 장학금 30,http://www.kimsungsuk.or.kr,https://www.thinkcontest.com/ufiles/contest/2ed3d399a87e1c5cc32f1fda237c9ad38141e55c.jpg,예체능,~100,학교/재단/협회,일반인/초등학생/중학생/고등학생/제한없음,582.0,예체능 학교/재단/협회 ~100일반인/초등학생/중학생/고등학생/제한없음
583,583,2022 해양경찰 대국민 청렴문화 콘텐츠 공모전,396,4,1,해양경찰청,부산예술대학교 실용음악학부,2022.09.01~2022.10.07,50만원 상당 부상품,http://www.kcg.go.kr,https://www.thinkcontest.com/ufiles/contest/d8156d9e673a1c8507260678509d3167c51ecf17.jpg,디자인UCC/영상경품/이벤트,~100,중앙정부/기관,대학생/대학원생/일반인/고등학생/제한없음,583.0,디자인UCC/영상경품/이벤트 중앙정부/기관 ~100대학생/대학원생/일반인/고등학생/제한없음
584,584,2022 한국산업단지공단 콘텐츠 공모전 (사진&영상),381,4,2,한국산업단지공단,한국산업단지공단,2022.08.16~2022.10.03,200만원,https://www.kicox.or.kr/,https://www.thinkcontest.com/ufiles/contest/a2672d4edad4b368040772ef0617d502963cf716.jpg,사진UCC/영상,~100,공기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,584.0,사진UCC/영상 공기업 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
585,585,인천크래프트 하늘길을 열어라 UAM 공모전,793,4,2,인천광역시,한국산업단지공단,2022.09.19~2022.09.25,50만원,https://www.incheon.go.kr/IC010101/view?nttNo=2041853&curPage=1&srchKey=&srchSiteRealmCode=&srchWord=,https://www.thinkcontest.com/ufiles/contest/631874f26b6890cd88bdf791a520a8e96f54c554.png,기획/아이디어예체능게임/소프트웨어,~100,공기업,대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음,585.0,기획/아이디어예체능게임/소프트웨어 공기업 ~100대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음
586,586,궁녀다이어트 출시기념 UCC 공모전,957,4,8,(주)제넨셀바이오,(주)제넨셀바이오,2022.09.15~2022.10.14,200만원,http://www.genencellbio.co.kr/,https://www.thinkcontest.com/ufiles/contest/132c9a4c706d1a1229b305ce98b8a3b19b45caf4.jpg,광고/마케팅UCC/영상,~100,중소/벤처기업,대학생/대학원생/일반인/고등학생/제한없음,586.0,광고/마케팅UCC/영상 중소/벤처기업 ~100대학생/대학원생/일반인/고등학생/제한없음
587,587,(경진대회) 2022 빅콘테스트 데이터 분석 경진대회,870,4,2,한국지능정보사회진흥원,"16개 빅데이터 플랫폼, 신한카드, LG유플러스, finda, 와이즈넛, 제주관광공사, CJ올리브네트웍스",2022.08.30~2022.10.21,500만원,https://www.bigcontest.or.kr,https://www.thinkcontest.com/ufiles/contest/bbd1ea1c7b84b8bb9c475cab7ccfa8cda67707d4.png,게임/소프트웨어,~100,공기업,대학생/대학원생/일반인/제한없음,587.0,게임/소프트웨어 공기업 ~100대학생/대학원생/일반인/제한없음
588,588,2022 고양특례시 청소년 환경작품 공모전,117,4,6,고양특례시,마을문화공동체사회적협동조합,2022.09.08~2022.10.07,100만원,https://www.goyang.info/,https://www.thinkcontest.com/ufiles/contest/53869402891cffccf70a12f000880921cb871bb5.png,사진UCC/영상,~100,지방자치단체,중학생/고등학생,588.0,사진UCC/영상 지방자치단체 ~100중학생/고등학생
589,589,(경진대회) 제15회 전국 대학생 중국어 PPT대회,46,4,7,부산외국어대학교,부산외국어대학교 중국학부,2022.09.01~2022.09.30,150만원,https://chinese.bufs.ac.kr/chinese/index.php?pCode=MN300031&mode=view&idx=93437,https://www.thinkcontest.com/ufiles/contest/03986d85bb583f88a9475717fb7f284d71403cda.jpg,예체능대외활동,~100,학교/재단/협회,대학생,589.0,예체능대외활동 학교/재단/협회 ~100대학생
590,590,2022년 강서50플러스센터 내 인생의 책 한 권 독서공모전,302,4,9,강서50플러스센터,강서50플러스센터,2022.08.29~2022.09.30,30만원,https://50plus.or.kr/gsc/detail.do?id=28396061,https://www.thinkcontest.com/ufiles/contest/9249d4c64b6728c7669ae52f650df5c945379109.jpg,문학/수기,~100,학회/비영리단체,일반인,590.0,문학/수기 학회/비영리단체 ~100일반인
591,591,2022 울산남구여행 SNS 사진·영상 공모전,232,4,6,울산광역시 남구청,울산광역시 남구청,2022.08.15~2022.10.18,50만원,https://www.ulsannamgu.go.kr/cop/bbs/selectBoardArticle.do?bbsId=namguNews&nttId=299296,https://www.thinkcontest.com/ufiles/contest/e99c2cd61dc9f7e33950055ec501e2b979b04946.jpg,사진UCC/영상,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,591.0,사진UCC/영상 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
592,592,2022년 전라남도 양성평등 슬로건 및 정책 공모전,874,4,6,전라남도,전라남도,2022.08.10~2022.09.30,50만원,https://www.jeonnam.go.kr/J0203/boardView.do?seq=19780&menuId=jeonnam0203000000&boardId=J0203,https://www.thinkcontest.com/ufiles/contest/d540847c9819614bf0ee8c43c803bdde25f658f1.jpg,네이밍/슬로건,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,592.0,네이밍/슬로건 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
593,593,2022년 전국 아동·청소년 만화 공모전,386,4,9,사회복지법인 대한불교천태종복지재단,대한불교 천태종,2022.09.01~2022.10.31,50만원,https://with99.org/,https://www.thinkcontest.com/ufiles/contest/18c9856520bbdd8201c107e14ee8e8809b421f80.jpg,디자인캐릭터/만화,~100,학회/비영리단체,초등학생/중학생,593.0,디자인캐릭터/만화 학회/비영리단체 ~100초등학생/중학생
594,594,"서대문구도시관리공단 <창의사업> 혁신, 주민제안 공모전",48,4,2,서울특별시서대문구도시관리공단,서울특별시서대문구도시관리공단,2022.09.01~2022.09.30,10만원 상당 모바일온누리상품권,https://sscmc.or.kr/,https://www.thinkcontest.com/ufiles/contest/d0288c11611a52a2be8bc26e075f4c203457fe2f.png,기획/아이디어,~100,공기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,594.0,기획/아이디어 공기업 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
595,595,2022 공간빅데이터 경진대회,369,4,1,국토교통부,국토교통부,2022.09.19~2022.09.30,200만원,http://www.molit.go.kr/portal.do,https://www.thinkcontest.com/ufiles/contest/0537b4c33e8e5c020bd8e89fe4523bda9eab9c05.jpg,기획/아이디어과학/공학,~100,중앙정부/기관,대학생/대학원생/일반인/중학생/고등학생/제한없음,595.0,기획/아이디어과학/공학 중앙정부/기관 ~100대학생/대학원생/일반인/중학생/고등학생/제한없음
596,596,청소년지도사 자격활용 우수사례 수기 공모전,62,4,1,한국청소년활동진흥원,한국청소년활동진흥원,2022.08.26~2022.09.23,50만원,https://www.youth.go.kr/youth/youth/bbs/gnrlBbsCttDtl.yt?kBbsSn=22&kBbscttSn=610,https://www.thinkcontest.com/ufiles/contest/d7d7d56939146c67a9e05a2d77be970089e17018.jpg,문학/수기,~100,중앙정부/기관,대학생/대학원생/일반인/중학생/고등학생,596.0,문학/수기 중앙정부/기관 ~100대학생/대학원생/일반인/중학생/고등학생
597,597,거창전통시장 제2회 날아라손오홍 드론 사진 공모전,104,4,6,거창전통시장,거창전통시장,2022.09.01~2022.09.30,50만원,http://www.youthplanner.co.kr/,https://www.thinkcontest.com/ufiles/contest/bf86ed468c6ceed3fc6f807e83e345a186b0bdc6.jpg,사진,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,597.0,사진 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
598,598,2022 전주마을콘텐츠 공모전 뽐내봐! 전주 마을 이야기 공모전,819,4,7,전주문화재단,전주문화재단,2022.08.29~2022.09.27,100만원,https://jjcf.or.kr/main/inner.php?sMenu=F1200&mode=view&no=92,https://www.thinkcontest.com/ufiles/contest/31862d9f5c0f591deb01ddc2a12ff877a0eb60e1.png,기획/아이디어네이밍/슬로건사진UCC/영상,~100,학교/재단/협회,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,598.0,기획/아이디어네이밍/슬로건사진UCC/영상 학교/재단/협회 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
599,599,2022년 보건교육사 국가자격 취업수기 공모전,124,4,1,한국건강증진개발원,전주문화재단,2022.08.29~2022.09.23,상품권 50만원,https://www.khealth.or.kr/khe,https://www.thinkcontest.com/ufiles/contest/1d6e23283a931ab89fbbec694e36604adce6f862.jpg,취업/창업,~100,중앙정부/기관,일반인,599.0,취업/창업 중앙정부/기관 ~100일반인
600,600,제15회 도서관 장애인서비스 아이디어 및 우수사례 공모,172,4,1,국립장애인도서관,국립장애인도서관,2022.08.01~2022.09.30,150만원,https://www.nld.go.kr,https://www.thinkcontest.com/ufiles/contest/58e5c0d6428eee23f94e79f068d909fdfc0874a5.jpg,기획/아이디어,~100,중앙정부/기관,대학생/대학원생/어린이/초등학생/중학생/고등학생/제한없음,600.0,기획/아이디어 중앙정부/기관 ~100대학생/대학원생/어린이/초등학생/중학생/고등학생/제한없음
601,601,2022년 동작LINK상권 2회차 아이디어경진대회,77,4,6,동작상권르네상스 사업단,동작상권르네상스 사업단,2022.09.01~2022.10.16,100만원,https://blog.naver.com/djlink,https://www.thinkcontest.com/ufiles/contest/bb9ad046bcaa7d72b0a7a04aa287e054255878a5.jpg,기획/아이디어,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,601.0,기획/아이디어 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
602,602,2022 종로 쇼츠 영상 공모전,369,4,6,종로구,종로구,2022.08.29~2022.09.30,200만원,https://han.gl/UKVAr,https://www.thinkcontest.com/ufiles/contest/e35c61d6aa52c4e6ee61faef7dca46f9d30bd7ae.png,UCC/영상,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/기타,602.0,UCC/영상 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/기타
603,603,대구 근대골목 관광기념품 아이디어 공모전,115,4,6,대구광역시 중구,매일신문사,2022.04.01~2022.09.30,100만원,https://han.gl/UKVAr,https://www.thinkcontest.com/ufiles/contest/ed6b593a9e66c29d82c194fa2537efec2df9220b.jpg,기획/아이디어,~100,지방자치단체,대학생/대학원생/일반인/고등학생/제한없음,603.0,기획/아이디어 지방자치단체 ~100대학생/대학원생/일반인/고등학생/제한없음
604,604,제20회 아름다운 한강사진 공모전?,674,4,1,한강유역환경청,몬도디하나,2022.08.26~2022.10.14,200만원,https://www.hanriver.or.kr/ecology/40100_info.php,https://www.thinkcontest.com/ufiles/contest/532bc7cfb2d4f34f15b4e66615d9b687fb575d5a.png,사진,~100,중앙정부/기관,대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음,604.0,사진 중앙정부/기관 ~100대학생/대학원생/일반인/초등학생/중학생/고등학생/제한없음
605,605,2022년 제11회 강북구 사진공모전,235,4,6,강북구청,강북구청,2022.08.16~2022.10.14,100만원,http://ghn.gangbuk.go.kr/html/contest/overview.php,https://www.thinkcontest.com/ufiles/contest/94ea1e791d47fe5b9335416f8b7be2dd79f29049.jpg,사진,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,605.0,사진 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
606,606,2022 제주어와 함께하는 제주신화 어린이 그림 공모전,325,4,9,제주문화포럼,제주문화포럼,2022.09.13~2022.09.27,10만원 문화상품권,http://munhwaforum.or.kr/,https://www.thinkcontest.com/ufiles/contest/e5f010e0e3a97fde14fd3a3a0baa974624d04443.png,예체능,~100,학회/비영리단체,어린이/초등학생/제주도내 유치부 초등학교 전학년,606.0,예체능 학회/비영리단체 ~100어린이/초등학생/제주도내 유치부 초등학교 전학년
607,607,제3회 안전한 개인정보보호 사례 공모전,209,4,2,교육부,제주문화포럼,2022.08.29~2022.10.10,100만원,https://privacy.moe.go.kr/cop/bbs/selectBoardArticle.do,https://www.thinkcontest.com/ufiles/contest/f5720a308b126ec69cbc311227f59f2cdfa657bb.jpg,디자인UCC/영상,~100,공기업,대학생/대학원생/일반인/초등학생/중학생/고등학생,607.0,디자인UCC/영상 공기업 ~100대학생/대학원생/일반인/초등학생/중학생/고등학생
608,608,남북하나재단 '내 이웃을 소개해주세요' 사연 공모전 ?,126,4,7,남북하나재단,제주문화포럼,2022.08.22~2022.09.23,100만원,https://www.koreahana.or.kr/home/kor/board.do?menuPos=47&act=detail&idx=17087,https://www.thinkcontest.com/ufiles/contest/10f152763a2604382ebb43e3e2996070ebc09f3d.png,문학/수기,~100,학교/재단/협회,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,608.0,문학/수기 학교/재단/협회 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
609,609,가평군 민선8기 비전 아이디어 공모전,76,4,6,가평군,제주문화포럼,2022.08.25~2022.09.23,300만원,https://www.gp.go.kr/portal/selectGosiData.do?key=2148&not_ancmt_mgt_no=38494&not_ancmt_se_code=01,https://www.thinkcontest.com/ufiles/contest/d7076275038dcb8d02a055633031fad166ab1eed.png,기획/아이디어,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생,609.0,기획/아이디어 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생
610,610,2022 충청남도 전국어울림마라톤 대회,45,4,6,충청남도장애인체육회,태안군장애인체육회,2022.08.19~2022.10.14,60만원(종목별 상이),https://xn--3e0b74d44h2nczb998h9tb24ds3tnvj.kr/,https://www.thinkcontest.com/ufiles/contest/24149d51b5e288e53a7736362e8eaa8c85fccb85.jpg,대외활동,~100,지방자치단체,대학생/대학원생/일반인,610.0,대외활동 지방자치단체 ~100대학생/대학원생/일반인
611,611,2022 횡성 관광 영상 공모전,99,4,6,"횡성군, K-water 횡성원주권지사, 강원도민일보사",강원도민일보사,2022.08.01~2022.10.12,300만원,http://www.kado.net/news/articleView.html?idxno=1137250,https://www.thinkcontest.com/ufiles/contest/0534407da246e4540fc02fbc54aa0b6f8914764b.png,UCC/영상,~100,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,611.0,UCC/영상 지방자치단체 ~100대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
